subject,L23,L30,L31,L32,L36,L37,L38,L39,L40,L41,L44,L45,L47,L48,L49,L50,L51,L52,L55,L56,L57,L58,L59,L60,L61,L62,L75,L76,L100,L101,L102,L103,L104,L105,L106,L107,L108,L109,L112,L113,L114,L115,L116,L117,L118,L119,L120,L121,L122,L123,L124,L125,L128,L129,L132,L133,L134,L135,L136,L137,L138,L139,L140,L141,L142,L143,L144,L145,L146,L147,L148,L149,L150,L151,L152,L153,L154,L155,L156,L157,L160,L161,L162,L163,L164,L165,L166,L167,L168,L169,L170,L171,L172,L173,L174,L175,L176,L177,L178,L179,L180,L181,L182,L183,L184,L185,L186,L187,L190,L191,L192,L193,L194,L195,L196,L197,L198,L199,L200,L201,L202,L203,L204,L205,L206,L207
sub-wrap0459_ses-221102,0.386977444767952,0.3086999559402466,1.202827328324318,1.2248773251771927,3.1024345571994782,3.2744245326519015,54.37308723950386,54.17684226751328,12.00512078654766,13.38765558922291,169.98232323896886,185.5970285103321,4.295339386940003,4.032944424390793,0.6041699137687684,0.8334898810386658,14.900285373330117,15.823077741622924,1.2711823185682296,1.2899248158931733,4.160834406137466,4.078146917939186,7.321701454997063,8.11109134232998,4.998734286546707,4.960146792054177,0.3395699515342713,0.4696649329662323,6.495929072856903,5.00534928560257,4.4507918647527696,3.9271044394969943,2.317454669237137,1.8996072288751602,8.197086330056191,8.495863787412643,4.24462439417839,3.7451919654607773,3.9392319377660754,4.255649392604828,5.7583566781282425,5.471706719040871,2.124517196774483,2.181847188591957,1.2921298155784606,1.9624497199058533,4.285416888356209,4.76059432053566,6.599564058065415,7.9743813618421555,1.5258597822189333,2.2303571816682815,9.007423714399337,5.876324161291123,12.652288194179535,10.052593565225601,10.108821057200432,9.303996172070503,2.534647138237953,1.7628972483873369,5.322869240283966,4.794771815657616,1.4189172974824906,1.9635522197484971,21.43700694036484,18.923307299137115,4.674599332809448,5.386814231157303,3.8355969525575637,3.9513594360351565,1.0109923557043077,1.3902523015737533,3.357112020850182,2.653717121243477,5.889554159402848,7.001976500630379,12.83640566790104,15.320337813377382,1.6493397645950318,2.4916496443748475,2.2303571816682815,3.203864542722702,3.3747520183324813,4.24131689465046,1.8268422392606736,1.1785723317861558,4.282109388828277,4.772721818804741,10.42964851140976,9.876193590402604,2.9976970721483234,2.8444495940208436,2.2435871797800067,2.347222164988518,2.1928721870183945,2.040727208733559,12.06355327820778,11.023895926594735,2.4398321517705917,2.393527158379555,1.9106322273015977,2.0958522008657456,14.472515434384347,12.723950683951378,2.181847188591957,1.6129572697877885,0.8996398715972901,1.3351273094415665,16.681925119042397,15.429485297799111,4.510326856255531,5.852069164752961,9.859656092762947,10.374523519277574,6.234636610150337,3.8697744476795197,11.846360809206963,11.703035829663277,6.9159815129041675,5.792534173250199,7.775931390166283,7.812313884973526,1.9073247277736665,2.855474592447281,1.004377356648445,1.5148347837924958
sub-wrap0460_ses-101028,0.315,0.41600000000000004,1.143,1.01,3.489,3.483,48.707,48.126,10.913,11.194,191.715,192.683,4.001,3.617,0.32,0.301,9.156,9.395,1.328,1.479,4.206,4.337,6.889,7.172,4.604,4.66,0.41200000000000003,0.492,3.8930000000000002,5.235,3.904,4.023,2.205,1.437,8.473,8.544,3.718,4.12,3.145,3.358,5.684,3.755,2.031,1.969,1.726,1.756,2.891,2.5060000000000002,8.02,7.9350000000000005,1.927,1.663,7.986,5.482,13.374,11.316,9.664,7.933,1.736,1.681,5.781,5.118,1.731,1.258,20.293,19.372,4.594,6.687,3.9330000000000003,4.76,1.538,1.014,2.507,2.847,6.917,6.402,12.056000000000001,13.968,1.606,3.3240000000000003,4.353,4.298,3.242,3.099,1.364,1.311,4.34,4.808,9.537,10.691,2.573,3.741,2.282,1.7730000000000001,1.829,1.7810000000000001,9.813,10.182,1.975,2.426,1.699,1.6320000000000001,11.216000000000001,10.85,0.922,1.814,0.745,0.841,12.536,11.998000000000001,4.316,4.947,8.24,8.364,5.414,2.295,10.441,9.487,5.3,6.277,7.234,6.859,2.762,3.297,1.3820000000000001,1.099
sub-wrap0460_ses-180329,0.418,0.34,1.064,1.0170000000000001,3.443,3.712,48.74,49.047000000000004,10.788,11.732000000000001,189.279,201.267,3.689,3.923,0.431,0.41200000000000003,11.226,11.132,1.315,1.436,4.371,4.74,6.819,7.42,4.383,4.688,0.292,0.541,5.3420000000000005,4.586,4.013,3.672,1.655,2.335,8.828,8.104000000000001,4.239,4.168,3.39,4.083,4.025,6.013,2.023,1.889,2.285,1.976,2.598,3.327,7.777,8.715,1.4020000000000001,2.056,6.243,5.7620000000000005,13.145,11.901,8.801,10.85,1.749,1.633,5.798,5.537,1.165,1.587,19.913,20.09,5.165,5.101,4.569,3.815,0.988,1.372,3.247,1.961,7.206,6.353,11.15,12.196,2.615,2.228,4.16,3.35,3.297,3.21,1.414,1.112,4.894,4.23,10.576,10.248,3.277,2.935,1.883,2.158,2.533,1.726,9.761000000000001,8.953,2.387,2.372,2.055,2.083,9.985,10.225,1.9040000000000001,1.2630000000000001,1.075,1.221,11.601,11.631,4.337,4.247,7.0600000000000005,9.431000000000001,4.619,4.242,9.31,9.748,6.814,5.4590000000000005,7.655,6.854,2.918,2.765,1.095,1.2750000000000001
sub-wrap0460_ses-200304,0.338,0.25,1.054,1.016,3.334,3.746,48.234,49.035000000000004,10.412,11.221,169.094,176.99,3.5780000000000003,3.851,0.447,0.457,12.617,12.278,1.19,1.415,4.4510000000000005,4.494,6.618,7.402,4.268,4.605,0.249,0.384,5.3740000000000006,4.571,3.936,3.6670000000000003,1.946,2.576,9.043000000000001,9.648,4.4110000000000005,4.1450000000000005,3.3970000000000002,3.976,4.304,6.1770000000000005,2.228,1.938,2.068,1.921,3.0220000000000002,4.018,7.7010000000000005,8.144,1.2770000000000001,2.104,6.273,6.6240000000000006,12.938,12.715,9.203,10.89,1.869,1.647,5.521,5.638,1.358,1.711,20.689,20.616,5.517,5.066,4.969,4.071,1.123,1.56,3.302,1.976,7.621,6.854,11.936,12.536,2.43,1.8800000000000001,3.72,3.633,3.489,3.387,1.816,1.076,5.01,4.298,10.754,10.093,3.1550000000000002,2.828,1.807,1.925,2.535,1.6400000000000001,9.903,9.891,2.5180000000000002,2.347,2.113,1.934,10.873000000000001,11.225,2.08,1.239,1.069,1.173,12.597,13.016,4.3180000000000005,4.19,7.123,9.814,4.784,4.742,10.84,10.497,6.965,5.447,7.79,8.167,2.734,2.85,1.088,1.447
sub-wrap0463_ses-131001,0.543,0.436,1.167,1.051,2.785,2.718,55.577,52.909,13.661,13.439,220.27100000000002,219.972,3.817,3.486,0.327,0.293,16.622,19.219,1.2770000000000001,1.316,4.01,4.361,7.304,7.839,4.93,5.293,0.46900000000000003,0.611,5.936,5.3100000000000005,4.744,4.499,2.609,1.245,10.954,9.296,5.109,4.414,4.761,5.425,4.977,5.538,2.068,2.387,1.416,1.79,3.122,2.692,7.3100000000000005,9.723,2.408,2.782,9.296,8.338000000000001,15.002,10.786,10.237,8.238,2.02,2.433,7.041,5.418,2.248,2.202,21.109,22.952,6.2490000000000006,7.142,4.848,5.6240000000000006,1.173,0.76,2.416,2.285,6.478,5.753,14.992,14.921000000000001,2.112,3.185,4.2170000000000005,4.3260000000000005,3.549,2.481,1.576,2.262,4.891,5.1930000000000005,9.362,12.104000000000001,3.043,4.009,2.3810000000000002,2.431,2.594,2.391,12.121,13.758000000000001,3.628,4.507,1.807,1.9160000000000001,15.024000000000001,14.36,2.711,2.5060000000000002,1.797,2.057,16.511,14.371,5.765,7.261,9.821,11.423,5.235,2.952,14.283,12.959,7.309,8.246,8.59,9.408,2.322,2.962,1.5170000000000001,1.9000000000000001
sub-wrap0463_ses-211025,0.44099993705749513,0.4630499339103699,1.0606048486232758,1.1344723380804063,2.594182129740715,2.649307121872902,51.74142011511326,52.858252455711366,12.28184824705124,12.514475713849068,183.76577627170087,185.7579934873581,3.8289819535017013,3.7738569613695145,0.4443074365854263,0.558967420220375,22.155836837768554,20.485549576163294,1.1410873371362686,1.3097698130607605,4.1398869091272354,4.002074428796768,7.072536490559578,7.26767896270752,4.774926818490028,4.956839292526245,0.35390244948863986,0.5148674265146256,4.40669187104702,6.956774007081986,4.785951816916466,4.788156816601753,2.7011246144771577,2.426602153658867,11.533250853896142,9.767046105980873,3.992151930212975,5.814584170103073,4.425434368371963,5.170724261999131,5.314049241542817,5.316254241228104,2.4916496443748475,2.0098572131395342,1.7684097476005556,1.4244297966957093,3.7396794662475585,4.920456797719002,8.055966350197792,8.152986336350441,2.7948371011018756,2.5125971413850787,8.962221220850944,9.6391561242342,12.45604322218895,12.657800693392755,8.147473837137223,11.806670814871788,2.831219595909119,2.608514627695084,6.512466570496559,6.918186512589455,1.858814734697342,2.0572647063732146,23.82391909968853,20.926549513220788,5.481629217624665,6.325041597247124,4.929276796460152,5.575341704249382,0.9790198602676392,1.3637923053503036,2.4960596437454226,2.2479971791505813,7.6270939114093785,5.268846747994423,15.239855324864388,15.457047793865204,4.854306807160378,2.36265716278553,4.838871809363365,3.053924564123154,3.7110144703388217,2.650409621715546,2.090339701652527,2.040727208733559,5.116701769709588,5.028501782298088,11.830925811409951,10.088976060032845,3.7881894593238834,3.4331845099925995,2.5258271394968035,2.2347671810388565,3.9337194385528567,2.1553871923685075,14.017182999372483,12.536525710701943,3.729756967663765,3.784881959795952,2.04403470826149,1.754077249646187,13.64784555208683,16.859427593708038,2.5214171401262284,2.747429607868195,1.7474622505903246,1.988909716129303,13.785658032417297,15.717237756729126,6.038391638159752,5.357046735405922,9.89603858757019,16.212260186076165,4.082556917309761,4.86092180621624,12.70079818725586,13.694150545477868,7.645836408734322,7.338238952636719,9.000808715343476,9.484806146264077,2.15318219268322,2.9161120837926866,1.9856022166013718,1.47183728992939
sub-wrap0465_ses-101225,0.47300000000000003,0.555,1.298,1.098,3.11,3.068,54.423,51.904,14.006,13.487,219.70000000000002,221.274,4.273,3.783,0.549,0.338,9.424,10.732000000000001,1.4020000000000001,1.441,4.045,4.281,6.98,7.348,4.82,5.126,0.47500000000000003,0.528,4.508,4.985,4.108,3.434,1.681,1.549,10.792,9.367,4.551,4.256,3.274,3.342,4.319,4.873,1.776,1.77,1.289,1.103,2.959,2.431,9.107,8.355,2.1310000000000002,2.238,6.941,6.173,14.012,12.092,9.221,8.065,1.7570000000000001,1.485,5.281,3.782,1.9020000000000001,1.693,18.422,20.192,4.805,6.306,4.091,4.82,1.0010000000000001,1.0090000000000001,2.61,3.145,7.015000000000001,6.122,15.181000000000001,15.11,2.187,2.5060000000000002,2.674,4.689,3.732,2.748,1.5250000000000001,1.461,4.142,5.081,10.964,10.307,2.7520000000000002,4.158,1.788,1.714,1.609,2.233,9.021,10.056000000000001,2.551,2.728,1.62,1.506,12.735,13.292,1.422,2.443,0.777,1.154,14.538,13.962,4.484,6.4190000000000005,8.118,7.357,5.416,3.733,11.858,11.992,6.753,6.48,8.25,8.028,2.435,2.348,1.444,1.25
sub-wrap0466_ses-081226,0.41022199273109433,0.5258300088644027,0.9497260680198669,0.9721018130779265,3.6584343169927593,3.7939318842887877,50.32553682947158,49.85813237714767,13.457767555475234,13.65914926099777,201.21885982239246,201.4699654058218,4.0164462379217145,3.7143736796379088,0.1591164093017578,0.2013817055225372,11.64781839966774,9.784416075110435,1.5501418937444686,1.6085674502849578,4.766033697366714,4.917691524982452,7.28703430724144,7.883720842123031,4.807055896639824,5.003465214371681,0.4611889675855636,0.3542826300859451,4.568381282687187,4.603187997221946,4.690204783558845,4.408021776437759,1.8335679978132247,1.7017997213602065,13.312325212597846,10.965358175396918,1.8994521360397338,1.6769377824068068,3.041858230948448,3.5826054031848904,5.005951408267021,4.180535035014152,2.4302545326948164,2.2139556638002396,2.2077401790618896,1.9852258254289625,4.514928113937377,4.229015815973281,8.042837251424789,8.435655886888503,2.396690915107727,2.0448944789171217,5.014653086900711,5.565345034718513,11.846713911294936,10.473091784119605,7.023497754335403,8.035378669738769,2.6465534015893932,1.7589821809530257,5.2943499001264565,6.536203750848769,1.5451695059537887,1.4295614898204803,19.680710875511167,19.710545202255247,4.541033149838447,5.1066422610282896,4.189236713647842,4.30981711757183,0.9696156191825865,0.7806648831367492,3.6111966329813,2.450144083857536,7.23109494459629,7.070735438346862,14.920892662882803,12.816329530477523,2.0324635094404218,2.0535961575508117,3.5005610046386715,2.4924093800783154,3.5950363726615904,3.3538755648136136,1.4879870463609695,1.2219642995595932,4.1332973510026925,4.460231848239898,10.479307268857955,11.49988986289501,2.956084541559219,3.6497326383590694,2.5756968755722043,2.737299478769302,2.237574505805969,2.544619451880455,10.578755024671553,10.12875392961502,1.7813579260110854,2.1816351431608196,1.7937888954877852,1.742821920633316,12.31038907277584,13.222822232365607,1.9268002688884733,2.392961624264717,1.2679588866233824,1.2020747483968734,13.345888830184936,13.830696639776228,5.398770043730735,4.846834998965263,9.147950437903404,9.931101514935493,5.042001219749451,3.5863346940279004,8.830960716247558,9.773228202581405,7.22363636291027,7.636344549536704,7.24352591407299,7.4337197470664975,2.814371489524841,3.7529096850156782,1.519064470052719,1.951662207841873
sub-wrap0466_ses-110523,0.493,0.5740000000000001,0.967,0.874,3.758,3.6670000000000003,50.75,49.109,13.684000000000001,13.938,207.686,213.862,3.895,3.576,0.09,0.123,11.033,9.383000000000001,1.539,1.618,4.662,5.013,7.336,7.882000000000001,4.917,5.238,0.383,0.405,4.357,4.574,4.405,4.3,1.719,1.57,13.313,11.305,1.825,1.972,2.993,3.3850000000000002,4.987,4.483,2.476,2.2880000000000003,1.9140000000000001,1.827,4.166,3.693,8.385,8.356,2.6350000000000002,1.839,5.136,5.672,13.002,10.43,6.833,8.253,2.622,1.722,4.835,6.788,1.94,1.487,18.822,20.686,4.439,5.55,4.234,4.517,1.044,0.8140000000000001,3.858,2.672,6.988,6.890000000000001,14.486,13.159,1.956,2.375,3.424,3.149,3.68,3.209,1.319,1.296,4.3870000000000005,4.516,10.721,11.739,2.867,3.767,2.436,2.5460000000000003,2.02,2.556,10.664,10.696,1.796,2.242,1.722,1.5,12.676,13.827,1.811,2.2720000000000002,1.24,1.321,15.083,15.701,5.852,5.166,9.343,9.911,5.016,3.698,9.382,10.307,6.772,7.455,7.231,6.478,2.41,3.529,1.44,1.8960000000000001
sub-wrap0466_ses-130503,0.512,0.585,0.996,0.935,3.644,3.573,50.658,48.456,13.789,13.623000000000001,205.626,210.013,3.811,3.598,0.128,0.214,12.022,10.705,1.5330000000000001,1.67,4.727,5.001,7.211,7.66,5.043,5.227,0.488,0.495,4.7090000000000005,4.414,4.455,4.327,1.749,1.604,13.171000000000001,11.099,1.821,1.973,3.146,3.5100000000000002,4.807,4.363,2.403,2.366,1.901,1.875,4.175,3.8770000000000002,8.394,8.164,2.664,1.9080000000000001,5.088,5.4350000000000005,12.655000000000001,10.789,7.007000000000001,8.040000000000001,2.618,1.848,5.057,6.8260000000000005,1.911,1.409,18.883,20.223,4.299,5.445,4.462,5.186,0.9460000000000001,0.757,3.87,2.6470000000000002,6.79,7.078,14.443,13.548,1.9160000000000001,2.075,3.2560000000000002,3.225,3.605,3.1430000000000002,1.307,1.221,4.39,4.498,10.46,11.661,2.818,3.666,2.449,2.58,1.885,2.536,10.485,10.481,1.879,2.347,1.631,1.495,12.448,13.402000000000001,1.715,2.239,1.311,1.441,14.848,15.35,5.727,5.198,9.273,9.896,4.881,3.606,9.236,10.129,7.035,7.221,7.055,6.2010000000000005,2.234,3.45,1.367,1.772
sub-wrap0468_ses-110214,0.406,0.489,1.1280000000000001,1.107,2.981,2.856,51.852000000000004,51.5,13.107000000000001,13.471,236.637,233.868,3.8360000000000003,3.7110000000000003,0.433,0.393,7.088,9.441,1.322,1.441,4.293,4.57,7.707,8.26,5.15,5.272,0.325,0.55,4.88,4.288,4.24,4.264,2.504,1.859,11.701,10.790000000000001,4.95,4.646,3.834,4.61,6.672,7.181,1.806,2.023,1.5090000000000001,1.6500000000000001,2.699,3.22,9.026,7.229,2.376,2.6870000000000003,7.607,6.594,12.374,11.234,11.659,11.101,3.208,2.471,4.981,5.245,2.007,2.246,23.478,23.612000000000002,5.781,7.833,4.008,4.64,0.715,0.837,4.317,3.247,7.152,6.88,14.276,15.214,2.7,2.83,4.032,4.237,3.013,2.577,1.602,1.861,5.613,5.312,13.008000000000001,13.966000000000001,2.86,3.6590000000000003,2.35,2.084,1.7510000000000001,2.846,12.145,13.117,2.908,2.857,1.877,1.77,14.649000000000001,15.154,1.555,1.913,1.2630000000000001,1.588,12.374,14.839,7.059,6.543,10.098,8.479000000000001,5.4030000000000005,4.686,13.167,14.237,7.023000000000001,6.541,8.11,7.54,2.341,4.6690000000000005,1.371,1.852
sub-wrap0468_ses-190909,0.443,0.446,1.111,1.1440000000000001,2.706,2.957,53.141,51.716,13.663,14.112,212.52100000000002,214.598,3.7760000000000002,3.738,0.429,0.529,10.825000000000001,7.471,1.2550000000000001,1.3960000000000001,4.3,4.236,7.641,8.081,4.78,5.1000000000000005,0.41000000000000003,0.464,4.282,5.293,4.567,4.127,2.003,2.376,12.593,10.348,4.522,4.806,4.2940000000000005,4.313,6.877,6.103,2.227,1.92,1.793,1.891,5.3,5.3790000000000004,7.373,8.457,2.293,2.611,7.158,8.306000000000001,12.418000000000001,11.165000000000001,11.225,11.446,2.625,2.037,5.444,4.631,2.192,1.552,22.773,24.529,5.587,5.488,4.525,4.492,0.925,0.915,3.491,3.524,8.235,7.158,14.126,15.418000000000001,3.157,2.027,4.5760000000000005,3.63,3.126,2.744,2.081,1.766,5.344,5.845,13.505,13.508000000000001,3.384,3.287,2.262,2.353,2.678,1.8760000000000001,13.138,14.094,2.723,3.099,2.023,2.149,15.908,14.273,1.836,1.063,1.318,1.43,16.858,13.223,6.392,7.3100000000000005,8.175,12.696,4.972,5.757000000000001,13.976,12.824,6.582,6.825,8.303,7.835,3.977,3.983,1.943,1.418
sub-wrap0469_ses-110106,0.41300000000000003,0.41200000000000003,1.248,1.156,2.883,2.815,52.046,53.751,13.234,13.481,235.317,253.05,4.386,4.472,0.20600000000000002,0.442,5.644,7.759,1.264,1.393,4.009,4.22,7.648000000000001,7.924,5.511,5.674,0.34600000000000003,0.5,7.731,7.595,4.501,4.466,1.994,1.536,10.603,10.607000000000001,4.402,5.243,4.773,4.063,5.8180000000000005,5.1930000000000005,2.54,1.794,2.005,2.453,1.93,2.382,7.3660000000000005,8.642,2.054,2.209,7.439,7.074,13.249,12.583,9.897,9.304,1.782,1.7810000000000001,5.811,7.244,1.711,1.135,24.735,20.783,5.045,5.648,4.307,4.955,1.004,1.159,4.182,3.298,4.916,4.481,15.545,17.301000000000002,2.798,2.382,4.245,4.222,5.058,2.834,1.603,1.107,7.0280000000000005,6.55,11.319,14.239,3.4250000000000003,3.936,2.422,2.475,2.972,3.835,13.477,13.391,3.634,3.045,1.9140000000000001,1.561,14.877,14.96,2.573,2.855,1.0170000000000001,0.904,15.098,13.221,5.431,4.759,9.618,9.126,6.117,3.988,14.082,13.188,7.390000000000001,7.98,11.143,9.072000000000001,2.8770000000000002,3.731,1.774,2.254
sub-wrap0469_ses-190801,0.375,0.362,1.171,1.413,2.473,2.833,56.035000000000004,55.131,12.478,13.94,197.822,215.604,4.867,4.501,0.456,0.326,9.294,7.673,1.345,1.318,3.972,4.002,7.398000000000001,7.890000000000001,5.442,5.692,0.466,0.491,7.037,6.22,4.668,4.388,0.898,1.989,15.610000000000001,13.016,5.1080000000000005,4.8180000000000005,4.228,5.393,5.3950000000000005,6.265000000000001,2.466,2.319,1.9160000000000001,2.423,0.34400000000000003,3.7030000000000003,7.994,7.751,1.682,2.597,7.165,7.595,15.517,13.885,10.11,11.735,0.47100000000000003,2.262,6.758,6.4350000000000005,1.231,1.786,14.334,25.077,4.8340000000000005,4.561,4.233,4.939,1.086,1.9160000000000001,3.481,3.431,2.599,5.593,16.688,16.207,3.657,1.9100000000000001,5.065,3.785,3.48,4.416,0.121,1.482,7.032,7.077,14.708,13.332,3.501,4.047,2.7560000000000002,2.357,4.162,3.3280000000000003,12.89,12.698,2.343,3.1350000000000002,2.078,2.347,16.345,14.387,2.855,2.946,1.049,1.5210000000000001,8.839,15.749,5.752,5.206,7.69,11.003,4.688,5.055,14.429,15.437000000000001,6.4,7.971,9.164,10.734,0.21,3.3810000000000002,2.532,1.7590000000000001
sub-wrap0469_ses-220203,0.36933744728565215,0.34177495121955875,1.1543173352479934,1.3307173100709915,2.4960596437454226,2.653717121243477,53.40288737797737,52.763437469244,11.289598388671875,12.4648632209301,192.87021997225284,191.86694511544704,4.63380683863163,4.483866860032082,0.4343849380016327,0.3263399534225464,10.362396021008491,8.998603715658188,1.1366773377656938,1.2678748190402984,3.7959069582223894,3.777164460897446,7.1419939806461334,7.544406423211098,5.181749260425568,5.443041723132134,0.33626245200634003,0.3053924564123154,7.115533984422684,6.381269089221955,4.567656848073006,4.41551186978817,2.998799571990967,1.8731472326517107,15.344592809915543,12.723950683951378,5.100164272069931,4.7076743280887605,3.935924438238144,5.18836425948143,5.375789232730866,5.938064152479172,2.2446896796226503,2.0991597003936766,2.6900996160507202,2.3185571690797806,3.4375945093631746,5.287589245319366,7.7847513889074325,7.455103935956955,1.6625697627067566,2.7099446132183074,7.4076964427232745,8.136448838710786,14.029310497641564,13.356785593628883,9.37345366215706,11.230063397169113,2.5335446383953095,2.027497210621834,6.484904074430466,6.2588916066885,1.4575047919750215,1.4277372962236405,23.673979121088983,24.141439054369926,4.795874315500259,4.225881896853447,5.220336754918098,4.604039342880249,1.0198123544454576,1.7783322461843492,3.0627445628643035,3.4629520057439804,6.288659102439881,5.7660741770267485,16.932192583322525,15.883715232968331,4.477251860976219,2.078212203383446,4.5411968518495565,3.617301983714104,3.7518069645166396,4.121144411802292,1.4453772937059404,1.3020523141622544,6.59515405869484,6.856446521401406,13.87165302014351,12.831995668530464,3.4464145081043243,3.9094644420146945,2.566619633674622,2.2931996726989747,3.8322894530296328,3.073769561290741,12.631340697169305,12.690875688672065,2.868704590559006,2.9932870727777483,2.124517196774483,2.1454646937847137,15.716135256886483,14.759165393471719,2.6812796173095705,2.8246045968532565,1.0628098483085633,1.413404798269272,14.793342888593674,15.76574774980545,5.257821749567985,5.5698292050361635,7.600633915185929,11.053663422346116,4.771619318962097,5.124419268608094,13.938905510544778,15.023765355706216,6.445214080095291,7.674501404643059,8.656828764438629,10.681018475532532,3.426569510936737,3.6746319755315784,2.4254996538162232,1.7210022543668748
sub-wrap0470_ses-081211,0.5593894422054291,0.5805219322443008,1.2853526294231414,1.2642201393842696,3.4781592428684234,3.590037131309509,51.41907752752304,51.65526418089866,12.409744003415108,13.549655377864838,222.6133793324232,223.31323767900466,3.9828528285026548,3.76531248986721,0.21629725098609923,0.28591015934944153,11.366793465614318,11.058507728576659,1.5762351393699645,1.511594581604004,4.390585577487945,4.493761852383614,7.651204481720924,8.251615816354752,4.927599442005158,5.192377111315727,0.49350579679012296,0.5606325298547744,3.926913884282112,6.145825338363648,4.88906372487545,4.895279163122177,1.7204333066940307,1.6955715537071228,11.226324561238288,7.906037449836731,4.345834422111511,4.45149687230587,4.320972669124603,4.71876071691513,5.0332618921995165,5.201078724861145,3.204679960012436,1.9740231871604919,1.7428088843822478,1.8969517529010773,4.033819422125816,4.333403545618057,8.723989123106003,10.23185444176197,2.2599333465099334,1.870846912264824,9.050921174883841,6.204250457882881,15.470225796103477,11.186545756459235,8.797331294417381,8.476614680886268,2.6515059560537337,2.506064701080322,5.288094860315323,5.716960099339485,2.149298545718193,1.23438603579998,18.5841603577137,21.50665942132473,4.6566063344478605,7.125378406047821,5.376354083418846,4.281193864345551,1.0118733465671539,0.5879804581403733,3.163658067584038,2.2910105377435683,7.4001007765531535,6.041405975818634,16.38762448132038,16.1526809155941,3.1723596811294557,2.9983274102211,4.460198485851287,5.070554521679878,4.247630497813224,4.015173107385635,1.7440519720315932,2.3046845018863675,5.534226214885711,5.679667469859123,11.591792330145836,12.592477887868881,3.4421097010374067,3.4868608564138412,2.7347928285598755,2.43645179271698,2.3506787449121473,2.330789342522621,10.44815169274807,11.73101814687252,2.7957041233777997,3.8349253982305527,2.070984023809433,2.1567570716142654,13.549655377864838,11.835437509417533,1.7925323903560637,2.1965358763933183,1.5575888246297835,1.6346602588891983,13.503661134839058,11.927425995469093,4.246387410163879,4.160614362359047,8.480343943834304,10.172186234593392,6.216681334376335,3.820008346438408,12.21457924246788,10.471770358085632,7.303139939904213,8.782414242625237,9.684895876049994,9.03227486014366,3.4035739839076995,3.698185756802559,1.4693296015262602,2.087144163250923
